person_id,primary_name,birth_year,death_year,primary_profession
283885,Tôru Furusawa,1962,,actor
283904,Tôru Furuya,1953,,"actor,soundtrack"
365938,Toru Hirano,,,composer
419931,Tôru Kazama,1962,,actor
586081,Tôru Nakamura,1965,,actor
248269,Tory Estern,,,"camera_department,actress"
130677,Tosh Carillo,,,actor
348735,Toshiaki Hashimoto,,,production_manager
415617,Toshiaki Karasawa,1963,,actor
365543,Toshihiko Hino,,,actor
801136,Toshihiko Tani,,,writer
839938,Toshihiro Vatanabe,,,actor
283869,Toshio Furukawa,1946,,actor
375248,Toshio Hosokawa,,,"composer,music_department,soundtrack"
411500,Toshio Kagawa,,,writer
412239,Toshio Kakei,1962,,actor
450550,Toshio Kurosawa,1944,,actor
1535,Toshirô Mifune,1920,1997,"actor,producer,director"
789834,Toshirô Suga,1950,,actor
891236,Toshirô Yanagiba,1961,,actor
904406,Toshishiro Ôsato,,,producer
714615,Toshiya Sakai,1959,,actor
572235,Toshiyuki Morikawa,1967,,"actor,soundtrack,director"
585089,Toshiyuki Nagashima,1956,,actor
597771,Toshiyuki Nishida,1947,,"actor,executive"
819903,Totò,1898,1967,"actor,soundtrack,writer"
818810,Toto Torquati,,,"composer,music_department"
779780,Totte Steneby,1983,,actor
261455,Touati Feyçal,,,actor
777227,Toula Stathopoulou,,,actress
449755,Toure Kunda,,,"soundtrack,actor,composer"
2758,Tov Belling,,,"camera_department,assistant_director,miscellaneous"
507373,Tova Magnusson,1968,,"actress,director,writer"
795743,Tova Szabó,,,sound_department
236478,Tove Edfeldt,1983,,"actress,miscellaneous"
533096,Tove Maës,1921,2010,actress
894139,Towako Yoshikawa,1966,,actress
166816,Toy Connor,,,"actress,producer,music_department"
876227,Toyah Willcox,1958,,"actress,soundtrack,music_department"
11787,Trace Adkins,1962,,"actor,soundtrack"
61659,Trace Beaulieu,1958,,"writer,actor,soundtrack"
412784,Tracey Birdsall,1963,,"actress,producer,writer"
97286,Tracey Boyd,,,"producer,production_manager,assistant_director"
109455,Tracey Brown,,,
308293,Tracey Gold,1969,,"actress,soundtrack,producer"
675257,Tracey L. Redmond,,,miscellaneous
568984,Tracey Moore,1960,,"actress,miscellaneous,music_department"
571887,Tracey Morgan,,,actress
589737,Tracey Needham,1967,,"actress,producer,director"
936838,Tracey Reinberg,,,
798712,Tracey Tainsh,,,actress
1807,Tracey Ullman,1959,,"actress,writer,producer"
884152,Traci Ann Wolfe,,,actress
98371,Traci Bradford,,,miscellaneous
307294,Traci Godfrey,1968,,"actress,miscellaneous"
483728,Traci Lind,1968,,"actress,producer,soundtrack"
183,Traci Lords,1968,,"actress,soundtrack,producer"
68884,Tracie Bennett,1961,,"actress,soundtrack,producer"
243659,Tracie Endelson,,,actress
97939,Tracy Brabin,1961,,"actress,writer,producer"
401886,Tracy Camilla Johns,1963,,actress
152443,Tracy Christiansen,,,actress
156511,Tracy Clark,,,"editorial_department,sound_department,miscellaneous"
195305,Tracy Davis,,,costume_department
261294,Tracy Fetterolf,,,"producer,editorial_department,location_management"
274851,Tracy Fraim,,,"actor,director,writer"
296658,Tracy Generalovich,,,actress
307821,Tracy Goff,,,"actress,miscellaneous"
323775,Tracy Griffith,,,actress
342156,Tracy Hansen,,,actress
344888,Tracy Harper,,,
376963,Tracy Howe,,,"actor,soundtrack"
420471,Tracy Keating,,,actress
65496,Tracy Lee Bell,1968,,actress
905608,Tracy Mallozzi,,,"miscellaneous,script_department"
573658,Tracy Morris Johnson,,,art_department
591298,Tracy Nelson,1963,,"actress,soundtrack"
955072,Tracy Reseigh,,,producer
696920,Tracy Rolen,,,actress
710684,Tracy Ryan,1972,,actress
723200,Tracy Satchwell-Smith,,,camera_department
1711,Tracy Scoggins,1953,,"actress,writer,producer"
747613,Tracy Sheridan,,,sound_department
906709,Tracy Shreve,,,actress
809111,Tracy Thielen,1963,2006,"transportation_department,soundtrack"
867622,Tracy Wells,1971,,"actress,soundtrack"
888522,Tracy Wright,1959,2010,actress
489740,Tracye Logan,,,actress
810644,Trae Thomas,,,actor
258756,Traian Fericeanu,1928,1983,"director,writer,assistant_director"
2759,Travis Baumann,1972,,visual_effects
75444,Travis Best,1972,,actor
156512,Travis Clark,,,"editor,editorial_department"
1024275,Travis Davis,,,"actor,miscellaneous"
1038849,Travis Du,,,art_department
118345,Travis G. Bush,,,"transportation_department,miscellaneous"
371771,Travis Holt Hamilton,,,"camera_department,producer,director"
406591,Travis Jones,1972,,actor
996164,Travis Mandenberg,,,camera_department
541849,Travis McMahon,,,"actor,soundtrack,miscellaneous"
5378,Travis Schuldt,1974,,"actor,producer"
775512,Travis Stanberry,,,actor
805183,Travis Tedford,1988,,actor
5481,Travis Tritt,1963,,"soundtrack,actor"
492479,Tray Loren,,,actor
1851,Treat Williams,1951,,"actor,soundtrack,director"
607334,Tree O'Toole,,,"stunts,actress,producer"
347310,Trella Hart,,,"actress,soundtrack"
47818,Trent Baldwin,,,camera_department
152635,Trent Christman,,,
271324,Trent Ford,1979,,"actor,art_director"
333347,Trent Haaga,,,"actor,writer,producer"
464172,Trent Latta,,,actor
436552,Trenton Knight,1982,,actor
945981,Trevor Alletson,,,miscellaneous
51841,Trevor Bardette,1902,1977,actor
81690,Trevor Black,,,"sound_department,writer,director"
119226,Trevor Butler,,,actor
156514,Trevor Clark,,,"actor,editor"
211669,Trevor Devoy,,,art_department
233050,Trevor Dwyer-Lynch,,,actor
307111,Trevor Goddard,1962,2003,actor
346705,Trevor Harrison,1957,,actor
352133,Trevor Haysom,,,"producer,art_department,assistant_director"
2144,Trevor Howard,1913,1988,actor
486480,Trevor Lissauer,1973,,"actor,composer,soundtrack"
491190,Trevor Long,,,"actor,producer"
571890,Trevor Morgan,1986,,"actor,director,writer"
662529,Trevor Pyke,1932,1997,"sound_department,editor"
822168,Trevor Tremaine,,,actor
880487,Trevor Wilson,,,
888526,Trevor Wright,1980,,actor
5271,Trey Parker,1969,,"music_department,writer,producer"
3763,Trey Stokes,,,"visual_effects,director,editor"
859579,Trey Ward,,,actor
880489,Trey Wilson,1948,1989,"actor,composer,producer"
338018,Tricia Halloran,,,music_department
265529,Tricia Leigh Fisher,1968,,"actress,writer,soundtrack"
606065,Tricia O'Kelley,1968,,"actress,writer,producer"
606568,Tricia O'Neil,1945,,actress
815131,Tricia Tison,,,actress
844058,Tricia Vessey,1972,,"actress,writer,producer"
230317,Trieste Kelly Dunn,1981,,actress
671831,Triffin Rasmussen,,,costume_department
457030,Trina Lamar,,,actress
492129,Trina Lopez,,,"director,writer,cinematographer"
626336,Trina Parks,1947,,actress
409702,Trindade Junior,,,actor
233454,Trine Dyrholm,1972,,"actress,soundtrack,director"
290870,Trine Garde,,,"art_department,script_department,miscellaneous"
152152,Trine Piil Christensen,1966,,"writer,director,producer"
746,Trini Alvarado,1967,,"actress,soundtrack"
12218,Trini Ardura,,,costume_designer
173303,Trini Costa,,,actor
955390,Trio die Gandria,,,
790242,Tripprayar Sukumaran,,,director
76546,Tripti Mitra,1925,1989,actress
531962,Trish Mayer,,,actress
786425,Trish Stratus,1975,,"actress,producer"
835877,Trish Van Devere,1941,,actress
19335,Trisha Allan,,,actress
543283,Trisha McTavish,,,actress
816014,Trisha Todd,1961,,actress
233917,Tristán,,,actor
1046571,Tristan Barr,,,composer
1037510,Tristan Chilvers,,,composer
696048,Tristan Rogers,1946,,"actor,writer"
830292,Tristán Ulloa,1970,,"actor,director,writer"
725218,Tristen Sax,,,actor
119315,Tristram Butt,1910,1969,actor
160646,Tristram Coffin,1909,1990,actor
91575,Triveni Bora,,,actress
776520,Trixxi Star,1974,,actress
96550,Trixxie Bowie,,,actress
499383,Troels Lyby,1966,,"actor,soundtrack,director"
65997,Troian Bellisario,1985,,"actress,director,producer"
640874,Tromie Pettaway Jr.,,,actor
910510,Tron Morgan,,,costume_department
738688,Trond Espen Seim,1971,,"actor,director"
40414,Trond Fausa,1972,,"actor,director"
384680,Trond Høvik,1966,,actor
432434,Trond Kirkvaag,1946,2007,"actor,writer,director"
775486,Trond Peter Stamsø Munch,1960,,actor
26442,Troy Anderson,1973,,"camera_department,miscellaneous"
33009,Troy Argall,,,"actor,special_effects"
103237,Troy Brewer,,,actor
4730,Troy Byer,1964,,"actress,writer,director"
167065,Troy Conrad,1978,,miscellaneous
1147,Troy Donahue,1936,2001,"actor,soundtrack"
4927,Troy Garity,1973,,"actor,producer,miscellaneous"
322248,Troy Gregory,1967,,"actor,composer,music_department"
375202,Troy Hoskins,1912,1978,actor
399430,Troy Jensen,,,"make_up_department,casting_department"
923333,Troy Madden,,,
708489,Troy Ruptash,,,"actor,producer"
765166,Troy Sneed,,,"camera_department,stunts,miscellaneous"
769300,Troy Sostillio,,,actor
817624,Troy Tompkins,,,"actor,miscellaneous"
827827,Troy Turner,1967,,actor
861740,Troy Waters,,,"miscellaneous,actor,stunts"
462277,Troye Larmore-Davis,,,art_department
823630,Trude Troll,,,actress
789077,Trudie Styler,1954,,"actress,producer,director"
481469,Trudy Libosan,1940,,actress
863120,Trudy Wayne,,,
867265,Trudy Wellman,1906,1995,"script_department,miscellaneous"
6973,Trygve Lode,1963,,"actor,special_effects,soundtrack"
179069,Trystan Crocker,,,actor
150154,Tsai Chin,1933,,"actress,soundtrack"
142453,Tschangis Chahrokh,,,"sound_department,actor"
737156,Tshamano Sebe,,,actor
189398,Tshewang Dendup,,,"actor,producer,camera_department"
11950,Tsila Adler,,,"miscellaneous,editorial_department"
147635,Tsilla Chelton,1919,2012,actress
755261,Tsipi Simon-Lantzner,,,
825178,Tsitsino Tsitsishvili,,,actress
790144,Tsoi Ke Suk,,,actor
49460,Tsumasaburô Bandô,1901,1953,"actor,producer"
861477,Tsunehiko Watase,1944,2017,actor
166040,Tsung Sheng Tang,1970,,"actor,soundtrack,miscellaneous"
825499,Tsurube Shôfukutei,1951,,actor
389700,Tsutomu Isobe,1950,,actor
748979,Tsutomu Shimomura,,,actor
799113,Tsutomu Takakuwa,,,actor
802874,Tsutomu Tatsumi,,,actor
891145,Tsutomu Yamazaki,1936,,actor
895804,Tsutomu Yukawa,,,actor
8308,Tsuyoshi Abe,1965,,"stunts,actor,assistant_director"
385834,Tsuyoshi Ihara,1963,,"actor,director,writer"
450835,Tsuyoshi Kusanagi,1974,,actor
956537,Tuan Chu,,,"assistant_director,producer"
861958,Tuc Watkins,1966,,"actor,producer"
26889,Tuca Andrada,1964,,actor
31075,Tudor Applen,,,"editor,editorial_department,producer"
1838,Tuesday Weld,1943,,"actress,soundtrack"
550693,Tugrul Meteer,,,actor
96087,Tui Bow,1906,1993,actress
65746,Tula Belle,1906,1992,actress
766965,Tullio Solenghi,1948,,"actor,director,writer"
521325,Tully Marshall,1864,1943,actor
142640,Tulsi Chakraborty,1899,1961,actor
455886,Tulsi Lahiri,1897,1959,"actor,writer,composer"
183985,Tuncel Kurtiz,1936,2013,"actor,writer,director"
11484,Tunde Adebimpe,,,"actor,animation_department,soundtrack"
845973,Tunet Vila,1932,,"actor,art_director,art_department"
220683,Tung-Shing Yee,1957,,"actor,director,producer"
142674,Tungala Chalapathi Rao,,,actor
633432,Tuomas Peippo,,,"actor,camera_department"
723176,Tura Satana,1938,2011,"actress,miscellaneous"
41848,Turgay Aydin,,,actor
14670,Turgut Akaslan,1947,,actor
1946,Turhan Bey,1922,2012,"actor,producer"
622822,Turi Pandolfini,1883,1962,actor
333400,Turid Haaland,1908,1979,actress
140800,Turk Cekovsky,,,"actor,sound_department"
768696,Türkan Soray,1945,,"actress,director,writer"
1016088,Turkay Jafarly,,,actor
620661,Turo Pajala,1955,2007,actor
627203,Tushar Parte,,,"composer,music_department,soundtrack"
69495,Tushka Bergen,1969,,actress
458643,Tusse Lande,1959,,"casting_director,casting_department,assistant_director"
908325,Tusshar Kapoor,1976,,"actor,producer,assistant_director"
931992,Tuula Arvola,,,actress
453658,Tuula Laakso,,,"costume_department,script_department"
670262,Tuula Randelin,,,actress
618731,Tuulikki Paananen,1915,1974,"actress,miscellaneous"
602109,Tuva Novotny,1979,,"actress,director,soundtrack"
466920,Twiggy,1949,,"actress,soundtrack"
117277,Ty Burrell,1967,,"actor,soundtrack,producer"
136686,Ty Casey,,,miscellaneous
245888,Ty Erickson,,2005,
343230,Ty Hardin,1930,2017,"actor,soundtrack"
764474,Ty Hungerford,,,"actor,writer"
406600,Ty Jones,,,"actor,miscellaneous"
791789,Ty Supancic,,,"assistant_director,producer,miscellaneous"
217861,Ty Thinh Do,,,"visual_effects,art_department"
403774,Tyeasis Johnson,,,actor
828594,Tyger,,,actress
708326,Tygh Runyan,1976,,"actor,composer,music_department"
298415,Tygo Gernandt,1974,,"actor,writer"
330848,Tylar Gustavson,,,actor
906901,Tyler Barnes,,,
114703,Tyler Bunch,1970,,"actor,producer,director"
119426,Tyler Butterworth,1959,,"actor,soundtrack"
152822,Tyler Christopher,1972,,actor
164252,Tyler Collins,1966,,"actress,composer,soundtrack"
170003,Tyler Coppin,1956,,"actor,miscellaneous"
938430,Tyler Dawson,,,actor
27733,Tyler Francavilla,,,actor
288869,Tyler Gannon,,,"actress,writer"
367952,Tyler Hoechlin,1987,,"actor,soundtrack,executive"
1006816,Tyler Iness,,,
453944,Tyler Labine,1978,,"actor,producer,music_department"
512603,Tyler Mane,1966,,"actor,producer,writer"
654261,Tyler Posey,1991,,"actor,director,soundtrack"
285974,Tyler W. Gaisford,,,"transportation_department,miscellaneous"
885873,Tyler Wood,1970,,actor
946654,Tylor Chism,,,actor
2032,Tyne Daly,1946,,"actress,soundtrack,writer"
20364,Tyrees Allen,,,actor
828908,Tyrese Gibson,1978,,"actor,producer,soundtrack"
950834,Tyrese Givens,,,actor
827828,Tyrin Turner,1972,,"actor,writer,producer"
117901,Tyrone Burton,1979,,"actor,writer,editorial_department"
156520,Tyrone Clark,,,"actor,visual_effects"
373530,Tyrone Hopkins,,,actor
461895,Tyrone Lara,,,actor
61,Tyrone Power,1914,1958,"actor,soundtrack,producer"
655836,Tyrone Power Sr.,1869,1931,actor
801250,Tyrone Tann,,,"actor,producer,director"
880493,Tyrone Wilson,,,actor
4712,Tyson Beckford,1970,,"actor,producer"
274058,Tyson Fowler,1974,,"editorial_department,location_management,miscellaneous"
316196,Tzahi Grad,1962,,"actor,writer,director"
2242,Tzi Ma,,,"actor,producer"
420619,Tzion Kedem,,,actor
150977,Tzvetan Chobanski,1937,,"cinematographer,camera_department,actor"
151441,Uday Chopra,1973,,"producer,actor,assistant_director"
897433,Udi Zamberg,,,"production_manager,producer"
1423,Udo Kier,1944,,"actor,soundtrack,director"
717242,Udo Samel,1953,,actor
793944,Udo Swann,1964,,actor
773884,Udomsak Srichan,,,"transportation_department,miscellaneous"
506274,Uffe Rørbæk Madsen,1961,,"actor,writer,music_department"
200272,Ugo De Pascale,,,actor
507210,Ugo Magni,,,"cinematographer,animation_department,camera_department"
816267,Ugo Tognazzi,1922,1990,"actor,director,writer"
829490,Ugo Uccellini,,,"actor,director"
650704,Ugur Polat,1956,,"actor,soundtrack"
896268,Ugur Yücel,1957,,"actor,director,writer"
893418,Ukko-Pekka Yliranta,,,actor
432629,Ülari Kirsipuu,,,"sound_department,actor"
229450,Uldis Dumpis,1943,,actor
660958,Uldis Pucitis,1937,2000,"actor,director,writer"
28088,Ulf Andrée,1939,,"director,writer,actor"
110883,Ulf Brunnberg,1947,,"actor,producer,soundtrack"
399823,Ulf Jespersen,,,actor
603756,Ulf Näsström,,,miscellaneous
645483,Ulf Pilgaard,1940,,"actor,writer,soundtrack"
788089,Ulf Stråhle,,,camera_department
812200,Ulf Thorlyn,,,camera_department
112687,Uli Buchner,,,writer
256621,Uliks Fehmiu,1968,,"actor,producer"
229408,Ulises Dumont,1937,2008,actor
957365,Ulises Mejia,,,actor
474823,Ulisse Lendaro,,,"producer,director,actor"
92555,Ulla-Britta Borksand,1942,,actress
281869,Ulla-Britta Frölander,1927,,actress
353587,Ulla-Britta Hedenberg,,,actress
953147,Ulla Bendix,,,miscellaneous
89362,Ulla Bomser,,,"assistant_director,actress,casting_department"
239569,Ulla Eklund,1938,,actress
279314,Ulla Fresk,1947,,actress
368048,Ulla Hoeller,,,"editorial_department,producer"
393093,Ulla Jacobsson,1929,1982,actress
758234,Ulla Sjöblom,1927,1989,"actress,soundtrack"
712037,Üllar Saaremäe,1969,,actor
429930,Ulli Kinalzik,1939,,"actor,writer"
490595,Ulli Lommel,1944,2017,"actor,writer,director"
80029,Ullie Birve,,,actress
830519,Ulmas Umarbekov,,,writer
73817,Ulrich Berr,,,actor
255278,Ulrich Faulhaber,1941,,"actor,soundtrack"
330195,Ulrich Gunzert,,,
368074,Ulrich Hoeneß,1952,,
529480,Ulrich Matthes,1959,,actor
584003,Ulrich Mühe,1953,2007,"actor,director"
598979,Ulrich Noethen,1959,,"actor,soundtrack"
649028,Ulrich Pleitgen,1946,2018,actor
811902,Ulrich Thomsen,1963,,"actor,producer,director"
826299,Ulrich Tukur,1957,,"actor,soundtrack,writer"
873613,Ulrich Wickert,1942,,"actor,producer"
874020,Ulrich Wiedmann,,,director
451592,Ulrik Kvist,,,miscellaneous
342501,Ulrika Hansson,1970,,actress
64229,Ulrike Beimpold,1965,,"actress,soundtrack"
84415,Ulrike Bliefert,1951,,"actress,writer,soundtrack"
99398,Ulrike Brambeer,,,actress
124292,Ulrike Callenius,,,actress
325847,Ulrike Grote,1963,,"actress,director,writer"
779958,Ulrike Stenzel,,,"script_department,actress"
298387,Ulrike von Zerboni,1940,,actress
896542,Ulrike Zacharias-Philippi,,,"costume_designer,costume_department"
945862,Ultra Violet,,,actress
191836,Uma Das Gupta,,,actress
235,Uma Thurman,1970,,"actress,soundtrack,producer"
76750,Umanath Bhattacharya,,,"actor,writer,director"
8244,Umbe Abduraman Adan,,,sound_department
311491,Umberto González,,,"director,actor,writer"
507150,Umberto Magnani,1941,2016,actor
510790,Umesh Mallik,,,"writer,producer"
14070,Umie Aida,1973,,"actress,producer"
830603,Umma,1974,,actress
429517,Una Kim,,,actress
549209,Una Merkel,1903,1986,"actress,soundtrack,miscellaneous"
829823,Unax Ugalde,1978,,actor
203576,Unni Mary,,,actress
413945,Uno Kanda,1975,,actress
389494,Unshô Ishizuka,1951,2018,"actor,soundtrack,miscellaneous"
356063,Unto Helo,1978,,"actor,soundtrack"
707942,Urania Ruiz,,,miscellaneous
450836,Urara Kusanagi,,,actress
490052,Urbain Loiseau,,,sound_department
71705,Urban Bergsten,,,"actor,writer,director"
957794,Urban Spielberg,,,
496134,Urbanie Lucero,1953,,actress
51143,Urbano Barberini,1961,,actor
831373,Urbanus,1949,,"actor,writer,producer"
237951,Ureo Egawa,1902,1970,"actor,director"
443099,Urfé Koupaki,,,actor
767881,Urho Somersalmi,1888,1962,"actor,soundtrack"
188209,Uri 'Teddy' Dallal,,,actor
189171,Uri Dan,1935,2006,writer
294641,Uri Gavriel,1955,,actor
608815,Uri Ophir,,,composer
902175,Uri Zohar,1935,,"actor,director,writer"
7081,Urmila Matondkar,1974,,actress
650243,Urpo Poikolainen,,,actor
21939,Urs Althaus,,,"actor,producer"
461984,Ursina Lardi,1970,,actress
266,Ursula Andress,1936,,actress
62372,Ursula Beck,,,actress
96395,Ursula Bower,,,actress
112603,Ursula Buchfellner,1961,,actress
362119,Ursula Heyer,1940,,"actress,soundtrack,miscellaneous"
379864,Ursula Hughes,1898,1990,actress
397801,Ursula Jeans,1906,1973,"actress,soundtrack"
409646,Ursula Junghann,,,actress
660426,Úrsula Pruneda,,,"actress,casting_director"
684525,Ursula Richert,,,"producer,miscellaneous"
850958,Ursula von Manescul,1931,1991,actress
868573,Ursula Werner,1943,,actress
315959,Urszula Grabowska,1976,,actress
562727,Urszula Modrzynska,1928,2010,actress
831850,Urvashi,,,"actress,writer,animation_department"
904412,Usaburô Ôshima,1951,,actor
